,M 1,M 2,M 3,M 4,M 5,M 6,M 7,M 8,M 9,M 10,M 11,M 12,M 13
914,0.984882852,-0.366283225,0.50052409,1.941419608,-0.344785126,0.48994115,NA,-0.309892059,-1.3141473,-1.56127729,-1.939199909,NA,NA
915,1.039088947,-0.33618087,0.648929944,1.98228561,-0.288306397,0.221791892,0.489397342,-0.419836062,-1.104455962,-0.856429775,-1.939199909,-1.052197909,NA
916,1.011204525,-0.780319564,0.310570359,1.967005093,-0.447367845,0.155883924,0.560147092,-0.518282247,-0.990161552,0.223983327,-2.509683386,-1.146927657,NA
917,0.362290503,-0.950677157,-0.184275707,1.873147409,-0.456664653,0.103698503,0.602021006,-0.986941817,-0.936173091,0.336970979,-1.8090123,-1.138126541,NA
918,0.288994699,-0.165448804,0.533507894,1.945125612,-0.256957475,0.160705762,0.638969598,-1.413969629,-0.822668272,0.131840483,-1.643443801,-1.088903742,NA
919,0.099851395,0.042864635,0.710059203,1.87943392,-0.249911937,0.360359888,0.761539546,-1.341589999,-0.84337929,0.096782755,-1.668406721,-1.105632222,NA
920,0.362290503,0.093529932,0.09897629,1.919180201,-0.14135256,0.382580417,0.825318237,-1.422929957,-0.992353313,0.128510694,-1.616412234,-1.047368904,NA
921,0.459490538,0.592900668,0.297534223,1.989039267,-0.067283168,0.383552037,0.756707953,-1.351358216,-1.077318754,0.195084316,-1.811157478,-1.009052159,NA
922,0.682853994,0.718141766,-0.040187963,2.032607153,0.073890051,0.409092969,0.658224933,-1.294484112,-0.963818088,0.323457688,-1.915288907,-0.918000813,NA
923,0.980099247,0.779386479,-0.146305985,1.959036748,0.076625044,0.634724037,0.53950761,-1.249838481,-0.990709941,0.381332843,-1.988405126,-0.8333258,NA
924,0.796061665,0.776330149,0.344519062,1.778751831,0.299708268,0.776589922,0.308556501,-1.112305915,-0.70027337,0.458048039,-1.799242892,-0.784837193,NA
925,0.487251227,0.604996603,0.158645044,1.74272365,0.070711039,0.855373602,0.387895476,-1.106375236,-0.686560952,0.374146383,-1.515392232,-0.807352349,NA
926,1.921399535,0.596085792,0.531283965,1.788682847,-0.170783341,0.984942887,0.391170796,-1.005726947,-0.677571767,0.397723603,-0.855568823,-0.964107076,NA
927,1.694800791,0.528273095,0.76734584,1.940335841,-0.38983692,0.766414616,0.302807828,-1.087000665,-0.781622151,0.208283841,-0.942970963,-1.025009291,NA
928,1.128411398,0.492620254,-0.009667478,2.023946165,-0.54802268,0.77458805,0.60319959,-1.259683759,-0.856860663,-0.027466082,-1.631735349,-1.081721494,NA
929,0.456019774,0.655573693,0.790602228,2.021618932,-0.471382465,0.619068286,0.378630715,-1.266093503,-0.742134275,0.115498386,-1.540966575,-1.084277702,NA
930,0.116430581,0.290550569,0.70173313,2.029687065,-0.408030086,0.394021508,0.36295906,-1.294761394,-0.76465652,0.04298049,-1.845387219,-1.092239745,NA
931,0.024663525,0.310579407,0.59681132,2.021894389,-0.193497624,0.337295352,0.426815366,-1.25892833,-0.781935853,0.052701921,-1.861593369,-1.053610743,NA
932,0.024663525,0.093951023,0.59681132,1.960224987,-0.449152958,-0.053548841,-0.044197477,-1.164354268,-0.703813317,-0.043852209,-1.500728179,-0.902351199,NA
933,0.407222774,0.326516852,-0.696750399,1.872351113,-0.242067561,0.187139172,0.236575006,-1.162735212,-0.929678742,-0.18182626,-1.687257017,-1.190458071,NA
934,0.258705887,0.861178459,0.26593568,1.905409578,-0.061095743,0.434496161,0.40866946,-1.281215973,-0.994242148,0.151996975,-1.649310124,-1.189009317,NA
935,0.321166303,0.857083604,0.183584928,1.971900834,-0.312986668,0.462984808,0.601098422,-1.21165413,-0.924377542,0.191812191,-1.665788699,-1.119728048,NA
936,0.163920449,-0.079461889,0.492606131,2.054761316,-0.157777107,0.541255553,0.708085061,-1.1989949,-0.890460225,0.29959337,-1.097303061,-1.06567252,NA
937,-0.03056144,-0.99379571,0.327510989,2.06408353,-0.210361616,0.650982076,0.827973427,-1.218168432,-0.826159071,0.283102567,-1.106271613,-1.043653121,NA
938,-0.092207409,-1.094526312,0.24169092,2.077453806,-0.203209574,0.508103758,0.823473066,-1.191858171,-0.695116598,0.157379966,-1.266955076,-1.06161477,NA
939,-0.220559991,-1.248792958,0.227189465,1.923462752,-0.044114949,0.306938381,0.720010857,-1.218748764,-0.755541579,0.126424325,-1.190916296,-1.091709447,NA
940,-0.035916044,-0.913710733,-0.007128671,1.941495639,-0.14144337,0.223743838,0.647408794,-1.16518376,-1.151380565,0.288851195,-1.804348451,-1.188942664,NA
941,0.61378505,0.3104208,-0.147678358,2.00795335,-0.496768228,-0.180274069,0.55719207,-0.92753821,-1.184047702,0.244198909,-1.338394254,-1.166894776,NA
942,0.682404837,0.711002022,0.02458958,2.016072691,-0.709266505,-0.214806688,0.550963339,-0.727620662,-1.14239107,0.149998807,-0.954228924,-1.166894776,NA
943,0.626155182,0.960918418,0.033531246,2.109416997,-0.550819087,-0.098663201,0.326590524,-0.680175526,-1.101952303,0.170892833,-0.724623596,-1.092827963,NA
944,0.682404837,0.760961543,0.056409348,2.099181955,-0.620099754,-0.113982618,0.291009621,-0.645926026,-1.046643785,0.001791919,-0.741293437,-1.051867616,NA
945,0.170166751,0.827172778,0.506258033,2.098320947,-0.373000605,0.277255779,0.245176302,-0.890062017,-0.979352447,0.085270954,-1.332326994,-1.050798192,NA
946,-0.048165783,0.447964339,0.209569242,2.104210176,-0.2508893,0.43670012,0.276363847,-1.037682584,-1.053186206,0.096464541,-1.51110875,-0.994286416,NA
947,-0.021957,-0.002470406,0.207081261,2.165430588,-0.436664182,0.238655336,0.475025746,-1.040246072,-1.103961902,0.163366036,-1.462454293,-1.062585684,NA
948,-0.208426236,0.218159931,0.530282856,2.159211939,-0.434867985,0.215225468,0.462200015,-0.976876078,-0.99166682,0.187258638,-1.17462339,-1.06015436,NA
949,0.200660497,-0.010909617,0.236731637,2.096190326,-0.318016452,-0.012136245,0.370934788,-0.900469061,-1.02663562,0.034381418,-1.111098106,-1.096051806,NA
950,0.170166751,0.570592985,0.318934319,2.088411378,-0.346057649,-0.190353885,0.040225695,-0.837691573,-0.94937356,0.116736987,-1.201091455,-1.129577648,NA
951,0.200660497,0.470616302,0.506258033,2.056924295,-0.309418514,0.063606083,-0.291150254,-0.992021545,-0.758454096,0.181868344,-1.398555459,-1.101819255,NA
952,0.457574941,0.371427782,0.864361008,2.046174664,-0.153528552,0.029077864,-0.191801606,-1.304248973,-0.879060878,0.161391787,-1.737994936,-1.073139521,NA
953,0.236127082,0.448490992,1.304546719,2.066084466,-0.138806497,0.11475127,0.076903761,-1.230115264,-0.903555207,0.384555874,-1.72632802,-1.033816817,NA
954,0.980099247,0.186953832,1.176686045,1.998975765,0.092331591,0.140919633,0.425926483,-1.343666664,-1.009405524,0.407909539,-1.626532931,-1.028878877,NA
955,1.041565278,0.5620283,1.072024893,1.991537846,0.295250391,0.382294988,0.498374282,-1.313923558,-1.138806723,0.176563593,-1.449518723,-1.129111243,NA
956,0.861985058,0.703106324,0.183480681,2.009583358,0.448422909,0.526568853,0.548797966,-1.274900542,-1.059018098,0.00208387,-1.335728424,-1.129405909,NA
957,0.777259701,0.62874346,0.326034444,1.95215972,0.54740275,0.467929207,0.473761701,-1.178481815,-0.878871576,-0.162265209,-1.222724528,-1.157657566,NA
958,0.626155182,0.64487395,0.438947421,1.934982752,0.31033069,0.599920658,0.26211638,-1.058635967,-0.638801506,-0.177946672,-1.12350455,-1.081360927,NA
959,0.327849258,0.618480106,0.341498528,1.842167873,0.146598639,0.278684726,0.186930057,-0.946718072,-0.569026606,-0.11553916,-1.223221595,-0.928227374,NA
960,0.345251479,0.669228612,0.356331464,1.730810507,-0.785110675,0.235292046,0.068915812,-0.465056194,-0.420596891,0.247191691,-0.959724874,-0.969210438,NA
961,NA,0.962147328,0.15442343,1.832126753,-0.958169787,0.422906236,0.133211418,-0.979938983,-0.605649903,0.486693579,-2.498329836,-0.971895127,NA
962,0.345251479,1.190707104,-0.148609441,2.020034835,-1.377929075,0.55439611,0.774198506,-1.00437108,-1.12023829,0.558314256,-2.430219758,-1.047234016,NA
963,0.521065589,1.115772367,0.314203607,2.050276506,-0.696028622,0.601108377,0.681291121,-1.056094179,-1.196374422,0.481411049,-2.418534225,-1.088235836,NA
964,0.502824617,1.000376047,0.314203607,1.881506343,-0.725437574,0.294421592,0.474189164,-1.184506107,-1.367994972,0.385122821,-2.432859536,-1.153365678,NA
965,0.553244453,0.908452642,0.568523738,1.926368505,-0.781527179,0.31259167,0.447533072,-1.213494378,-1.326054612,0.261278487,-2.13135834,-1.121534261,NA
966,0.367610385,0.834778778,1.378880849,1.939438434,-0.426739349,0.133452722,0.375431973,-1.386736609,-1.084238357,0.180192079,-1.948603715,-1.11698386,NA
967,0.258705887,0.771822742,1.047696561,2.028840112,-0.395273862,0.070062299,0.462592039,-1.496536158,-1.21540346,0.14521761,-1.762949495,-1.123223072,NA
968,0.143664176,0.834744365,1.10565058,2.145626683,-0.099508627,0.259265864,0.595776972,-1.19290737,-1.056408251,0.193706948,-1.516149786,-0.968518254,NA
969,-0.21059983,0.711708362,1.340457161,2.118972796,0.024293147,0.432207876,0.566316677,-0.786773788,-0.988785419,0.302881158,-1.240590161,-0.998475289,NA
970,0.388660046,0.297154477,1.304790895,2.040949656,-0.170459543,0.550679226,0.440407728,-0.665560647,-1.081025841,0.300784893,-1.373005649,-1.050672534,NA
971,0.57641487,0.415703395,1.243499785,1.955776392,-0.33904248,0.472586333,0.36682621,-0.665668281,-0.69722004,0.198657826,-1.419984003,-1.092829684,NA
972,0.682305524,0.649854682,0.856282092,1.9270904,-0.243339168,0.434772447,0.272072529,-0.897783767,-0.945790139,0.257018933,-1.306678867,-1.156815551,NA
973,0.963315665,0.624243073,0.716724855,1.849650865,-0.292790519,0.183361959,0.230379593,-1.204410423,-1.030883945,0.220888679,-1.613144826,-1.157027212,NA
974,0.794735423,0.906644058,0.509190757,1.910192139,-0.196851335,0.004183795,0.316366809,-1.245900467,-0.890296366,0.100911175,-1.54229114,-1.029677481,NA
975,0.594703305,0.70963741,0.506258033,1.954826987,-0.074058791,-0.183172839,0.354794116,-1.283359342,-0.94541537,0.058966313,-1.51088663,-0.964418783,NA
976,0.464369305,-0.175915476,0.551341027,1.998026317,0.089000665,-0.109728111,0.499153723,-1.37029873,-0.684746328,0.041533043,-1.876337717,-0.960343834,NA
977,0.092940446,-0.001350943,0.405819314,2.093139679,0.283553137,0.045651274,0.382390798,-1.365521195,-0.613067985,-0.076707152,-1.914952329,-1.021165893,NA
978,0.132676944,0.070844206,0.447859481,1.965865949,0.098654309,0.324816067,0.186727086,-1.34428302,-0.839564634,0.019275269,-1.735466416,-1.027684381,NA
979,0.250995216,0.139373736,1.113237368,1.93838645,0.076312099,0.569591786,0.036077573,-1.351028462,-0.949073819,0.080710422,-1.777609873,-1.032038671,NA
980,0.345251479,0.618156483,1.180619879,1.89108497,-0.158193971,0.500324495,-0.290355184,-1.318068339,-1.168977883,-0.046323275,-1.650522449,-0.985161709,NA
981,0.594703305,0.6320035,1.286469899,1.556009072,-0.582507842,0.510112977,0.248175461,-1.260604242,-1.31365536,-0.007514094,-1.523647732,-0.939221451,NA
982,0.464369305,0.348291433,1.140815911,1.620553304,-0.647000403,0.206473256,0.151944007,-1.145552573,-0.726740347,-0.232008871,-0.790341435,-0.859153113,NA
983,0.464369305,0.298350403,-0.009667478,1.507694027,-0.768264058,0.285356679,0.202728543,-1.296382937,-0.771471581,-0.104158946,-1.001714301,-0.970606254,NA
984,0.236127082,0.326839351,0.010531964,1.621699955,-0.596437015,0.295874815,0.313133264,-1.218919053,-0.848053514,-0.065027472,-0.725534825,-1.06015436,NA
985,0.250995216,0.187097382,-0.483118231,1.792577025,-0.715627611,0.045795035,0.320680374,-1.248196297,-0.912472506,0.065519417,-0.443691322,-1.022576912,NA
986,0.132676944,0.420446884,-0.092896267,1.812013413,-0.589014206,0.080904221,0.517382752,-1.31676243,-1.092682561,0.216178253,-0.772147614,-1.151722891,NA
987,0.407222774,0.215417823,0.498315124,2.06897207,-0.413769433,-0.153019942,0.468849466,-1.266357311,-1.113269396,0.219614373,-0.70208059,-1.096718181,NA
988,0.794735423,0.294574165,0.685536208,2.070452225,-0.283613652,0.2241801,0.580630562,-1.344713649,-1.099892915,-0.033873246,-1.052614647,-1.016391041,NA
989,0.57641487,0.199259884,0.735212278,2.009518786,-0.330562921,0.564938213,0.746336777,-1.171343436,-1.00666844,-0.50459228,-1.379655346,-1.068999611,NA
990,0.634829913,0.125698481,0.409353006,2.188158688,-0.25070037,0.580848956,0.792859974,-1.13636535,-0.982123356,-0.585555279,-1.51522847,-0.99684454,NA
991,0.727461023,0.964801071,0.069069628,2.047044499,-0.322360048,0.715836775,1.001888066,-1.120019125,-0.627836623,-0.802389856,-1.805345729,-1.007746794,NA
992,0.634829913,1.274811553,0.044294678,2.155978223,-0.705832848,0.329220849,0.895735982,-0.971544952,-0.908440837,-0.321665041,-1.725150075,-0.998776033,NA
993,0.908805366,1.588823675,-0.119846653,2.134674886,-0.394792547,0.370179868,0.748404187,-0.877386456,-0.963047756,0.008037651,-1.296176775,-0.980968694,NA
994,1.13452215,1.569478555,0.911416193,1.987985731,-0.296963686,0.457232103,0.693765004,-0.812712568,-0.877188847,0.14637446,-1.046259675,-1.070458348,NA
995,0.917159431,1.564560163,1.066645019,2.060027512,-0.354241512,0.459650496,0.509762079,-0.502189629,-0.911400095,0.291003294,-0.659046836,-1.135926117,NA
996,0.977070509,1.156739635,0.471024626,1.954578667,-0.246800153,0.521684609,0.581054082,-0.509163854,-0.816718934,0.279279349,-0.708702816,-1.150497261,NA
997,0.736243271,0.962691008,0.072818626,1.954234883,-0.280105082,0.466703109,0.466814791,-0.693550959,-0.925496391,0.398134549,-0.88379701,-1.193485532,NA
998,0.5843629,0.786392125,0.24169092,1.931092568,-0.384037966,0.379897146,0.471646499,-0.811127623,-1.152073663,0.339934135,-0.696088365,-1.090634967,NA
999,0.456019774,0.682691337,0.1672358,1.887768593,-0.319678098,0.614679161,0.61828349,-1.005751779,-1.073107678,0.389692478,-0.756115816,-1.013075866,NA
1000,0.120414458,0.865334469,-0.002144643,1.925949958,-0.746077726,0.80022623,0.604077835,-1.191736781,-0.941513797,0.300044405,-0.472145532,-1.012276267,NA
1001,0.288994699,0.990129322,0.851319099,1.919676553,-0.847570258,0.703383395,0.533091948,-1.114949971,-0.786191722,0.180953102,-0.33892981,-0.971287418,NA
1002,0.323244397,0.868498181,0.804988808,1.913764991,-0.909409042,0.604033234,0.473198734,-1.038275133,-0.594817431,-0.02872778,-1.14635772,-1.072129938,NA
1003,0.57641487,0.753256777,1.138778687,2.020559153,-0.848853814,0.253973292,0.484369089,-1.1939532,-0.76049181,-0.070218686,-1.713171369,-1.090489772,NA
1004,0.532112484,0.452480802,0.899887874,1.902062663,-0.259871127,0.093766378,0.459546761,-1.235561332,-1.075355728,-0.180368983,-1.861657196,-1.091827649,NA
1005,0.480922328,0.078278464,0.824889026,1.892783074,-0.011901349,0.369486378,0.460905343,-1.285336914,-1.217521327,0.091785295,-1.743940768,-1.058137459,NA
1006,0.40350681,-0.281728234,0.131538647,1.921475749,-0.145702638,0.275749867,0.336378427,-1.280468968,-1.276592594,0.159399241,-1.614988891,-0.763276835,NA
1007,0.517337292,-0.409114828,0.220123528,1.970939707,-0.251055561,0.292861537,0.063141068,-1.10960786,-1.273628883,0.151917029,-1.309146854,-0.618743354,NA
1008,0.565372252,-0.499516585,0.319640384,1.982420212,-0.296441166,0.284499697,-0.087541529,-0.994621817,-1.181254869,0.266843382,-0.828395252,-0.641739109,NA
1009,0.57641487,-0.194000935,0.181370722,1.985260211,-0.299007468,0.131248507,-0.081613405,-0.843144672,-1.115264825,0.166780098,-0.925112011,-0.79261186,NA
1010,0.682404837,0.518210847,0.652951522,1.975208521,0.057084247,0.335236838,-0.025725392,-0.86511226,-1.106168806,0.421297816,-1.2169567,-0.852908553,NA
1011,0.034737706,0.574830251,0.309443112,1.942541667,0.134243186,0.537485084,0.455654669,-1.192261099,-1.071760294,0.509307437,-1.361239572,-0.977873445,NA
1012,0.120414458,0.611657035,0.02458958,2.0277194,0.130209206,0.55940886,0.218087839,-1.114958942,-0.790670909,0.65508435,-1.364060149,-0.893773249,NA
1013,0.342823377,0.704707905,0.11616571,2.114034233,0.035122015,0.375134946,0.175430126,-1.404772078,-0.812409205,0.50615277,-1.079741181,-0.759650101,NA
1014,0.298893933,0.697529386,0.033183918,2.082522731,-0.281706435,0.439064151,0.189449027,-1.245814201,-0.840366449,0.48283551,-1.25283538,-0.965830425,NA
1015,0.211257014,0.793414992,0.347717322,1.970229227,-0.229469943,0.282126658,0.087802738,-1.159790412,-0.917049064,0.414457384,-1.365037077,-0.855449317,NA
1016,0.185734729,0.753149665,0.759674398,1.900302225,-0.616293556,0.206562678,0.196972369,-1.123244336,-1.433970438,0.245275114,-0.799198355,-1.075455628,NA
1017,-0.205858836,0.845039389,0.828153953,1.787079514,-1.018972229,0.138308014,0.206397881,-0.4989393,-1.693367441,-0.224262965,-0.477937842,-1.131187072,NA
1018,-0.199015416,0.429163279,0.931366314,1.800620167,-1.218687212,-0.035448688,0.390417543,-0.605979365,-1.73069562,-0.649056191,0.290319241,-1.137979267,NA
1019,-0.119678388,0.171932411,0.286999142,1.884941943,-1.456015321,-0.286316476,0.275617564,-0.535064029,-1.852090797,-1.007648277,0.805963633,-1.224523226,NA
1020,-0.119678388,0.495130832,0.662694558,2.046346653,-1.547617131,-0.497505293,0.256162415,-0.458316485,-1.125934108,-1.333899909,0.540898064,-1.210680514,NA
1021,-0.119678388,0.745055989,0.899980247,2.079949291,-1.530173801,-0.456962393,0.054407891,-0.930348922,-0.606421953,-0.746706983,0.256848068,-1.118054208,NA
1022,NA,0.959597455,0.899980247,2.00203885,-1.012656123,-0.421994243,-0.111566415,-0.988741387,-0.563889806,-0.481605904,-0.204155936,-1.044600931,NA
1023,0.388660046,1.322323003,1.189469608,2.01312819,-0.772624713,-0.18123339,0.043968563,-0.985081221,-0.661924608,-0.437201668,-0.505948397,-1.021011922,NA
1024,0.327849258,1.265269047,0.966167941,2.004103347,-0.455414148,0.164296075,0.048351992,-1.04090645,-1.066797866,-0.366646716,-0.942485736,-1.061000376,NA
1025,0.236127082,0.512301192,0.677745861,1.998210404,-0.37752101,0.344171626,-0.029908565,-1.190097618,-1.039299723,-0.469874766,-1.707388373,-1.082072729,NA
1026,0.200660497,0.327563128,0.097734614,2.01692785,-0.436737533,0.3135033,0.089324802,-1.209459293,-1.189732447,-0.400841525,-1.54627017,-1.130388363,NA
1027,-0.188246412,0.056104601,-0.147678358,1.956576506,-0.520489301,0.431301614,0.246685367,-1.263285206,-1.241781326,-0.140592386,-1.195021451,-1.11469179,NA
1028,-0.194308371,0.147532793,-0.171864379,1.872284634,-0.331053512,0.493803791,0.277521037,-1.418181141,-1.218338941,0.262889028,-1.125336505,-0.93437343,NA
1029,-0.180131206,-0.328120656,-0.199621863,1.871217403,0.032634462,0.310483453,0.765308925,-1.245870195,-0.852121169,0.496836291,-0.418095481,-0.717250944,NA
1030,-0.168663886,-0.470347267,-0.058151045,1.819252906,0.009891399,0.277429102,0.759989071,-1.216720577,-0.478234344,0.576414083,-0.204348718,-0.515048139,NA
1031,-0.168663886,-0.604005818,-0.198889777,1.909116187,0.241852203,0.061137928,0.627293367,-1.177020727,0.309600457,0.318134304,-0.169603305,-0.511454431,NA
1032,-0.119678388,-0.412671352,-0.166013873,1.996527156,0.130844196,-0.185490795,0.8549924,-1.136464881,0.296023791,0.116827048,-0.535977077,-0.695896228,NA
1033,-0.119678388,0.780699195,0.26593568,1.921744182,-0.241306449,0.013466433,0.841997626,-1.242260111,-0.229658665,0.354675718,-1.682769367,-1.001850074,NA
1034,-0.151066891,0.666068206,0.636958847,1.988029217,-0.210814253,0.11376028,0.791406907,-1.150495521,-0.455708856,0.403739822,-1.791672467,-1.119003483,NA
